238,0.0042390525,0.0,0.0,0.0,0.0,0.0,0.02214185277777778,0.0
287,0.00487040074468085,0.0012531667021276594,0.0,0.0,0.0,0.0,0.03391943404255319,0.0
293,0.010900420714285713,0.0,0.0,0.0,0.0,0.0,0.0,0.0
335,0.01695621,0.0,0.0,0.0,0.0,0.0,0.03542696444444444,0.0
337,0.0,0.0,0.0,0.0,0.0,0.0,0.02657022333333333,0.0
351,0.002461385322580645,0.0,0.0017655538709677417,0.0,0.0,0.0018999624193548384,0.007713935806451613,0.004478578548387097
352,0.00618672527027027,0.0,0.0,0.0,0.0,0.0,0.03662382135135135,0.0012507741891891893
355,0.0,0.0,0.007818881428571428,0.0,0.0,0.0,0.005693619285714285,0.0
357,0.007097948372093023,0.0027394806976744185,0.0,0.0,0.0,0.0,0.007414946046511627,0.0
358,0.0025865405084745763,0.0,0.0,0.0,0.0,0.0,0.0,0.0
366,0.0,0.0,0.0,0.0,0.0,0.0,0.031884268,0.0
367,0.0,0.0,0.0,0.0,0.0,0.0,0.013862725217391304,0.0
423,0.0025865405084745763,0.0,0.0,0.0,0.0,0.0019965706779661017,0.027020566101694912,0.0
431,0.0,0.0,0.0,0.0,0.0,0.0,0.01226318,0.0
434,0.0054502103571428566,0.0,0.0,0.0,0.0,0.0,0.028468096428571427,0.0033056175
439,0.017858136063829785,0.0012531667021276594,0.0034935427659574464,0.0,0.0,0.0,0.015263745319148935,0.0
440,0.0,0.0,0.0,0.0,0.0,0.0,0.02657022333333333,0.0
444,0.0037220948780487804,0.001436556951219512,0.0,0.0,0.0,0.002873113902439024,0.019441626829268293,0.0
445,0.0,0.0,0.0,0.0,0.0,0.0,0.02657022333333333,0.0
447,0.0061042356,0.0,0.0,0.0,0.0,0.0,0.0510148288,0.0
450,0.0,0.0,0.0,0.0,0.0,0.0,0.02657022333333333,0.0
453,0.013270077391304346,0.0,0.0,0.0030907284782608693,0.0,0.002560818913043478,0.01732840652173913,0.0
454,0.007444189756097561,0.0,0.0,0.0,0.0,0.002873113902439024,0.0,0.0
455,0.0,0.0,0.0,0.0,0.0,0.0,0.015942134,0.0
547,0.0,0.0,0.016840667692307694,0.0,0.0,0.0,0.0,0.0
563,0.0122084712,0.0,0.0043785735999999995,0.0,0.0,0.0047119067999999995,0.0063768536,0.0
596,0.0,0.0,0.0,0.0,0.0,0.0,0.013862725217391304,0.0
602,0.008889663495145632,0.0,0.0,0.0,0.0,0.001143666699029126,0.02012114,0.0008986144660194174
604,0.0,0.0,0.0,0.0,0.0,0.0019632944999999997,0.010628089333333333,0.0138835935
605,0.0,0.0,0.0,0.0,0.0,0.0,0.03751090352941176,0.005444546470588236
608,0.010039861184210526,0.0,0.0014403202631578945,0.0,0.0,0.0,0.012585895263157893,0.0
640,0.01990511608695652,0.0,0.0,0.0,0.0,0.0,0.006931362608695652,0.0
651,0.013080504857142856,0.0,0.0,0.0040621002857142855,0.0,0.0,0.013664686285714286,0.0
653,0.015260589,0.0,0.0,0.0,0.0,0.0,0.010628089333333333,0.0
657,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.020568286666666664
658,0.005869457307692308,0.0,0.0,0.0,0.0,0.004530679615384616,0.01226318,0.0
659,0.0,0.001308863,0.0,0.0,0.0,0.0,0.0017713482222222222,0.0
660,0.007726880506329113,0.001491109746835443,0.0,0.007198658734177215,0.0,0.0,0.010089958227848101,0.0023432225316455694
663,0.0,0.0,0.0,0.0,0.0,0.0,0.0033445036363636362,0.0
665,0.007825943076923076,0.0030204530769230766,0.0,0.0,0.0,0.0,0.008175453333333332,0.0
719,0.00897681705882353,0.0,0.0,0.0,0.0,0.006929274705882353,0.00937772588235294,0.0
748,0.010900420714285713,0.0042070596428571425,0.0,0.0,0.0,0.0,0.0,0.01322247
751,0.0,0.0,0.0,0.004586242258064516,0.0,0.0,0.0,0.0029857190322580642
755,0.0,0.0,0.0,0.0,0.0,0.0,0.004251235733333333,0.0
758,0.0,0.0,0.0,0.0,0.0,0.0,0.003465681304347826,0.0
762,0.01695621,0.0,0.0,0.0,0.0,0.0,0.0,0.0
772,0.0,0.0,0.0,0.0,0.0,0.0,0.02657022333333333,0.0
773,0.007266947142857142,0.0,0.0,0.0,0.0,0.0,0.02277447714285714,0.0
774,0.0,0.0,0.0,0.0,0.0,0.0,0.01226318,0.0
776,0.0,0.0,0.0,0.0,0.0012434745977011495,0.010831969655172413,0.020156721149425287,0.0
851,0.0,0.0,0.0,0.0,0.0,0.0,0.013743218965517242,0.014362338103448277
861,0.0,0.0,0.0,0.0,0.0,0.0,0.031884268,0.0
869,0.0,0.0,0.0,0.0,0.0,0.0,0.047826402,0.0018511458
882,0.0,0.0047119067999999995,0.0,0.0,0.0,0.0,0.019130560799999998,0.0
909,0.010006943606557378,0.0,0.0,0.0,0.0,0.0,0.03136157508196721,0.0
912,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0138835935
936,0.010900420714285713,0.0,0.0,0.0,0.0,0.0,0.0,0.0
981,0.005869457307692308,0.0,0.0,0.0,0.0,0.0,0.01839477,0.0
1001,0.0,0.0,0.0,0.0,0.0,0.0,0.010628089333333333,0.0
1002,0.0,0.0,0.0,0.0,0.0,0.0,0.03678954,0.0
1003,0.0,0.0,0.0,0.0,0.0,0.0,0.05314044666666666,0.0
1004,0.0,0.0,0.0,0.0,0.0,0.0,0.004308684864864865,0.003752322567567568
1005,0.0,0.0,0.0,0.0,0.0,0.0,0.014492849090909091,0.0
1006,0.0,0.0017581741791044775,0.0,0.0,0.0,0.0,0.004758845970149254,0.0013814520895522387
1007,0.0,0.009061359230769232,0.0,0.0,0.0,0.0,0.0,0.0
1009,0.0,0.0,0.0,0.0,0.0,0.0,0.0019681646913580243,0.0
1011,0.0,0.0,0.0,0.0,0.0,0.0,0.01771348222222222,0.0
1026,0.0,0.0,0.0,0.0,0.0,0.0,0.015942134,0.0
1027,0.0,0.0,0.0,0.0,0.0,0.0,0.0127537072,0.0
1028,0.0,0.0,0.0,0.0,0.0,0.0,0.06832343142857142,0.0
1030,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0034280477777777776
1031,0.0,0.0,0.0,0.0,0.0,0.0,0.0199276675,0.01156966125
1032,0.0,0.0,0.0,0.0,0.0,0.0,0.039855335,0.0
1041,0.0,0.0,0.0,0.0,0.0,0.0,0.007971067,0.0
1042,0.0,0.0,0.0,0.0,0.0,0.0,0.011808988148148148,0.0
1043,0.0,0.0,0.0,0.0,0.0,0.0,0.05314044666666666,0.0
1044,0.0,0.0,0.0,0.0,0.0,0.0,0.0019207390361445783,0.0
1045,0.0,0.0,0.0,0.0,0.0,0.0,0.014492849090909091,0.0
1046,0.0,0.0,0.0036488113333333332,0.0,0.0,0.0,0.0,0.0
1048,0.0,0.0,0.0,0.0,0.0,0.0,0.017080857857142855,0.0
1049,0.0,0.0,0.0,0.0,0.0,0.0,0.014945750625,0.002169311484375
1050,0.0,0.0,0.0,0.0,0.0,0.0,0.02657022333333333,0.0
1080,0.0,0.0,0.0,0.006462432272727273,0.0,0.0,0.0,0.0
1082,0.0,0.0,0.0,0.0,0.0,0.0,0.005693619285714285,0.0
1083,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.010006193513513515
1084,0.0,0.0,0.0,0.0,0.0,0.0,0.01771348222222222,0.0
1086,0.0,0.0,0.0,0.0,0.0,0.0,0.0127537072,0.0
1087,0.0,0.0,0.0,0.0,0.0,0.0,0.0199276675,0.0
1088,0.0,0.0,0.0,0.0018707040789473683,0.0,0.0,0.0,0.0012178590789473683
1100,0.0,0.0,0.0,0.0,0.0,0.0,0.00996383375,0.0
1103,0.0,0.0019965706779661017,0.0,0.0,0.0,0.0,0.010808226440677965,0.0031375352542372882
1104,0.0,0.0,0.0,0.0,0.0,0.0,0.02989150125,0.0
1106,0.0022776998507462684,0.0,0.0,0.0,0.0,0.0,0.04282961373134328,0.0
1107,0.0,0.0,0.0010946433999999999,0.0028434702,0.0,0.0,0.007971067,0.0055534374
1108,0.0,0.0,0.0,0.0,0.0,0.0,0.01226318,0.0
1109,0.0,0.0,0.0,0.0,0.0,0.0,0.01771348222222222,0.0
1110,0.0,0.0,0.0,0.0,0.0,0.0,0.039855335,0.0
1123,0.0,0.0,0.0,0.0,0.0,0.0,0.008981483943661972,0.0
1124,0.0,0.0,0.0,0.0,0.0,0.01472470875,0.0074728753125,0.0
1125,0.0,0.0,0.0,0.0,0.002230562680412371,0.0,0.004930556907216495,0.0
1126,0.0,0.0,0.0,0.0,0.0,0.0,0.016606389583333332,0.0
1127,0.0,0.0,0.0,0.0,0.0,0.0,0.05314044666666666,0.0
1128,0.0,0.0013697403488372093,0.0,0.0,0.0,0.0013697403488372093,0.01668362860465116,0.0010762475581395348
1129,0.0,0.0,0.0,0.0,0.0,0.0,0.03465681304347826,0.0
1130,0.0,0.0,0.0,0.0,0.0,0.0,0.04554895428571428,0.0
